payment_id,customer_id,order_id,amount,created_at,status,method,email,phone,vpa,scenario
pay_900917,cust_00043,order_700809,299999,1787518746,captured,wallet,customer_43@razorpay-demo.com,+919870000043,,Double-Click Issue
pay_902493,cust_00098,order_701743,24999,1787604303,captured,upi,customer_98@razorpay-demo.com,+919870000098,cust98@okaxis,Multiple Browser Tabs Checkout
pay_902210,cust_00125,order_701460,7499,1787642514,captured,wallet,customer_125@razorpay-demo.com,+919870000125,,Multiple Browser Tabs Checkout
pay_900533,cust_00002,order_700533,14999,1787593183,captured,wallet,customer_2@razorpay-demo.com,+919870000002,,legitimate
pay_901779,cust_00046,order_701240,199999,1787638483,captured,upi,customer_46@razorpay-demo.com,+919870000046,cust46@okaxis,Failed UPI Retry
pay_900094,cust_00141,order_700094,249999,1787581078,captured,card,customer_141@razorpay-demo.com,+919870000141,,legitimate
pay_901832,cust_00074,order_701266,24999,1787620719,captured,upi,customer_74@razorpay-demo.com,+919870000074,cust74@okaxis,Failed UPI Retry
pay_900176,cust_00133,order_700176,99999,1787713313,captured,wallet,customer_133@razorpay-demo.com,+919870000133,,legitimate
pay_900310,cust_00080,order_700310,49999,1787654435,captured,wallet,customer_80@razorpay-demo.com,+919870000080,,legitimate
pay_901749,cust_00043,order_701225,24999,1787566317,captured,upi,customer_43@razorpay-demo.com,+919870000043,cust43@okaxis,Failed UPI Retry
pay_901059,cust_00074,order_700880,99999,1787540744,captured,netbanking,customer_74@razorpay-demo.com,+919870000074,,Double-Click Issue
pay_901160,cust_00033,order_700930,99999,1787532732,captured,upi,customer_33@razorpay-demo.com,+919870000033,cust33@okaxis,Double-Click Issue
pay_902438,cust_00149,order_701688,4999,1787570691,captured,upi,customer_149@razorpay-demo.com,+919870000149,cust149@okaxis,Multiple Browser Tabs Checkout
pay_901934,cust_00139,order_701317,34999,1787524239,captured,upi,customer_139@razorpay-demo.com,+919870000139,cust139@okaxis,Failed UPI Retry
pay_900508,cust_00158,order_700508,299999,1787657846,captured,wallet,customer_158@razorpay-demo.com,+919870000158,,legitimate
pay_901217,cust_00020,order_700959,49999,1787551991,captured,netbanking,customer_20@razorpay-demo.com,+919870000020,,Network Timeout Retry
pay_902593,cust_00069,order_701843,299999,1787676946,captured,wallet,customer_69@razorpay-demo.com,+919870000069,,Multiple Browser Tabs Checkout
pay_902635,cust_00072,order_701885,299999,1787578167,captured,upi,customer_72@razorpay-demo.com,+919870000072,cust72@okaxis,Multiple Browser Tabs Checkout
pay_902197,cust_00092,order_701449,19999,1787633262,captured,upi,customer_92@razorpay-demo.com,+919870000092,cust92@okaxis,Failed UPI Retry
pay_901642,cust_00040,order_701171,199999,1787534875,captured,card,customer_40@razorpay-demo.com,+919870000040,,Network Timeout Retry
pay_901603,cust_00010,order_701152,149999,1787529002,captured,wallet,customer_10@razorpay-demo.com,+919870000010,,Network Timeout Retry
pay_901324,cust_00148,order_701012,14999,1787682408,captured,wallet,customer_148@razorpay-demo.com,+919870000148,,Network Timeout Retry
pay_902010,cust_00023,order_701355,74999,1787516939,captured,upi,customer_23@razorpay-demo.com,+919870000023,cust23@okaxis,Failed UPI Retry
pay_902861,cust_00111,order_702111,7499,1787536296,failed,upi,customer_111@razorpay-demo.com,+919870000111,cust111@okaxis,Gateway Retry with Different IDs
pay_902180,cust_00019,order_701440,74999,1787641248,captured,upi,customer_19@razorpay-demo.com,+919870000019,cust19@okaxis,Failed UPI Retry
pay_901284,cust_00181,order_700992,24999,1787663221,captured,upi,customer_181@razorpay-demo.com,+919870000181,cust181@okaxis,Network Timeout Retry
pay_900782,cust_00045,order_700741,9999,1787655144,captured,upi,customer_45@razorpay-demo.com,+919870000045,cust45@okaxis,Double-Click Issue
pay_901689,cust_00115,order_701195,49999,1787551169,captured,upi,customer_115@razorpay-demo.com,+919870000115,cust115@okaxis,Network Timeout Retry
pay_900499,cust_00150,order_700499,74999,1787579202,captured,wallet,customer_150@razorpay-demo.com,+919870000150,,legitimate
pay_900600,cust_00064,order_700600,199999,1787621164,captured,wallet,customer_64@razorpay-demo.com,+919870000064,,legitimate
pay_901738,cust_00010,order_701219,49999,1787534419,captured,upi,customer_10@razorpay-demo.com,+919870000010,cust10@okaxis,Failed UPI Retry
pay_902795,cust_00022,order_702045,24999,1787569691,failed,netbanking,customer_22@razorpay-demo.com,+919870000022,,Gateway Retry with Different IDs
pay_901048,cust_00182,order_700874,99999,1787602517,captured,upi,customer_182@razorpay-demo.com,+919870000182,cust182@okaxis,Double-Click Issue
pay_901880,cust_00087,order_701290,24999,1787623753,captured,upi,customer_87@razorpay-demo.com,+919870000087,cust87@okaxis,Failed UPI Retry
pay_901074,cust_00052,order_700887,74999,1787658865,captured,wallet,customer_52@razorpay-demo.com,+919870000052,,Double-Click Issue
pay_902338,cust_00071,order_701588,4999,1787579882,captured,card,customer_71@razorpay-demo.com,+919870000071,,Multiple Browser Tabs Checkout
pay_902145,cust_00024,order_701423,4999,1787677615,captured,upi,customer_24@razorpay-demo.com,+919870000024,cust24@okaxis,Failed UPI Retry
pay_901438,cust_00162,order_701069,149999,1787605930,captured,wallet,customer_162@razorpay-demo.com,+919870000162,,Network Timeout Retry
pay_902588,cust_00052,order_701838,24999,1787558878,captured,wallet,customer_52@razorpay-demo.com,+919870000052,,Multiple Browser Tabs Checkout
pay_900599,cust_00033,order_700599,149999,1787569371,captured,upi,customer_33@razorpay-demo.com,+919870000033,cust33@okaxis,legitimate
pay_901100,cust_00056,order_700900,199999,1787687662,captured,wallet,customer_56@razorpay-demo.com,+919870000056,,Double-Click Issue
pay_900706,cust_00151,order_700703,149999,1787649254,captured,upi,customer_151@razorpay-demo.com,+919870000151,cust151@okaxis,Double-Click Issue
pay_900479,cust_00083,order_700479,12499,1787704713,failed,netbanking,customer_83@razorpay-demo.com,+919870000083,,legitimate
pay_902896,cust_00103,order_702146,199999,1787590484,captured,upi,customer_103@razorpay-demo.com,+919870000103,cust103@okaxis,Gateway Retry with Different IDs
pay_900071,cust_00086,order_700071,199999,1787653057,captured,upi,customer_86@razorpay-demo.com,+919870000086,cust86@okaxis,legitimate
pay_901719,cust_00058,order_701210,4999,1787586045,captured,upi,customer_58@razorpay-demo.com,+919870000058,cust58@okaxis,Failed UPI Retry
pay_900424,cust_00077,order_700424,199999,1787667699,captured,netbanking,customer_77@razorpay-demo.com,+919870000077,,legitimate
pay_900857,cust_00067,order_700779,99999,1787547989,captured,netbanking,customer_67@razorpay-demo.com,+919870000067,,Double-Click Issue
pay_900057,cust_00031,order_700057,299999,1787640487,captured,upi,customer_31@razorpay-demo.com,+919870000031,cust31@okaxis,legitimate
pay_901747,cust_00078,order_701224,199999,1787658454,captured,upi,customer_78@razorpay-demo.com,+919870000078,cust78@okaxis,Failed UPI Retry
pay_900536,cust_00024,order_700536,74999,1787702004,captured,netbanking,customer_24@razorpay-demo.com,+919870000024,,legitimate
pay_901492,cust_00080,order_701096,299999,1787542887,captured,netbanking,customer_80@razorpay-demo.com,+919870000080,,Network Timeout Retry
pay_900742,cust_00009,order_700721,14999,1787570516,captured,card,customer_9@razorpay-demo.com,+919870000009,,Double-Click Issue
pay_900680,cust_00096,order_700680,99999,1787641223,captured,card,customer_96@razorpay-demo.com,+919870000096,,legitimate
pay_900803,cust_00037,order_700752,74999,1787522142,captured,wallet,customer_37@razorpay-demo.com,+919870000037,,Double-Click Issue
pay_902556,cust_00094,order_701806,19999,1787647681,captured,card,customer_94@razorpay-demo.com,+919870000094,,Multiple Browser Tabs Checkout
pay_901094,cust_00135,order_700897,12499,1787605405,captured,upi,customer_135@razorpay-demo.com,+919870000135,cust135@okaxis,Double-Click Issue
pay_901136,cust_00196,order_700918,299999,1787581352,captured,wallet,customer_196@razorpay-demo.com,+919870000196,,Double-Click Issue
pay_901245,cust_00028,order_700973,4999,1787605765,captured,upi,customer_28@razorpay-demo.com,+919870000028,cust28@okaxis,Network Timeout Retry
pay_902097,cust_00088,order_701399,7499,1787682598,captured,upi,customer_88@razorpay-demo.com,+919870000088,cust88@okaxis,Failed UPI Retry
pay_901992,cust_00176,order_701346,249999,1787618578,captured,upi,customer_176@razorpay-demo.com,+919870000176,cust176@okaxis,Failed UPI Retry
pay_901264,cust_00123,order_700982,199999,1787672721,captured,upi,customer_123@razorpay-demo.com,+919870000123,cust123@okaxis,Network Timeout Retry
pay_900434,cust_00141,order_700434,299999,1787603333,failed,upi,customer_141@razorpay-demo.com,+919870000141,cust141@okaxis,legitimate
pay_901379,cust_00061,order_701040,49999,1787663411,captured,wallet,customer_61@razorpay-demo.com,+919870000061,,Network Timeout Retry
pay_901386,cust_00162,order_701043,49999,1787651170,captured,netbanking,customer_162@razorpay-demo.com,+919870000162,,Network Timeout Retry
pay_900472,cust_00064,order_700472,34999,1787548947,captured,netbanking,customer_64@razorpay-demo.com,+919870000064,,legitimate
pay_902093,cust_00067,order_701397,199999,1787636535,captured,upi,customer_67@razorpay-demo.com,+919870000067,cust67@okaxis,Failed UPI Retry
pay_902452,cust_00036,order_701702,49999,1787579918,captured,netbanking,customer_36@razorpay-demo.com,+919870000036,,Multiple Browser Tabs Checkout
pay_901881,cust_00147,order_701291,74999,1787582758,captured,upi,customer_147@razorpay-demo.com,+919870000147,cust147@okaxis,Failed UPI Retry
pay_901019,cust_00185,order_700860,24999,1787559382,captured,card,customer_185@razorpay-demo.com,+919870000185,,Double-Click Issue
pay_901045,cust_00183,order_700873,14999,1787674623,captured,netbanking,customer_183@razorpay-demo.com,+919870000183,,Double-Click Issue
pay_902862,cust_00111,order_702112,7499,1787536320,captured,upi,customer_111@razorpay-demo.com,+919870000111,cust111@okaxis,Gateway Retry with Different IDs
pay_902029,cust_00040,order_701365,14999,1787687801,captured,upi,customer_40@razorpay-demo.com,+919870000040,cust40@okaxis,Failed UPI Retry
pay_902356,cust_00134,order_701606,99999,1787586596,captured,netbanking,customer_134@razorpay-demo.com,+919870000134,,Multiple Browser Tabs Checkout
pay_900791,cust_00118,order_700746,299999,1787651357,captured,card,customer_118@razorpay-demo.com,+919870000118,,Double-Click Issue
pay_900234,cust_00012,order_700234,4999,1787730561,captured,netbanking,customer_12@razorpay-demo.com,+919870000012,,legitimate
pay_902622,cust_00128,order_701872,299999,1787556589,captured,card,customer_128@razorpay-demo.com,+919870000128,,Multiple Browser Tabs Checkout
pay_900512,cust_00039,order_700512,12499,1787649314,captured,upi,customer_39@razorpay-demo.com,+919870000039,cust39@okaxis,legitimate
pay_902453,cust_00106,order_701703,19999,1787533139,captured,upi,customer_106@razorpay-demo.com,+919870000106,cust106@okaxis,Multiple Browser Tabs Checkout
pay_901038,cust_00108,order_700869,74999,1787562720,captured,upi,customer_108@razorpay-demo.com,+919870000108,cust108@okaxis,Double-Click Issue
pay_900219,cust_00199,order_700219,199999,1787646567,captured,upi,customer_199@razorpay-demo.com,+919870000199,cust199@okaxis,legitimate
pay_900528,cust_00163,order_700528,14999,1787621411,captured,wallet,customer_163@razorpay-demo.com,+919870000163,,legitimate
pay_901816,cust_00024,order_701258,199999,1787567236,captured,upi,customer_24@razorpay-demo.com,+919870000024,cust24@okaxis,Failed UPI Retry
pay_900534,cust_00034,order_700534,7499,1787608532,captured,upi,customer_34@razorpay-demo.com,+919870000034,cust34@okaxis,legitimate
pay_900643,cust_00003,order_700643,9999,1787721292,captured,wallet,customer_3@razorpay-demo.com,+919870000003,,legitimate
pay_901024,cust_00184,order_700862,19999,1787646277,captured,card,customer_184@razorpay-demo.com,+919870000184,,Double-Click Issue
pay_901660,cust_00003,order_701180,7499,1787629589,captured,wallet,customer_3@razorpay-demo.com,+919870000003,,Network Timeout Retry
pay_900464,cust_00017,order_700464,49999,1787717311,captured,card,customer_17@razorpay-demo.com,+919870000017,,legitimate
pay_901175,cust_00045,order_700938,99999,1787660903,captured,card,customer_45@razorpay-demo.com,+919870000045,,Double-Click Issue
pay_900799,cust_00106,order_700750,14999,1787628588,captured,wallet,customer_106@razorpay-demo.com,+919870000106,,Double-Click Issue
pay_901989,cust_00079,order_701345,24999,1787527469,captured,upi,customer_79@razorpay-demo.com,+919870000079,cust79@okaxis,Failed UPI Retry
pay_902810,cust_00093,order_702060,149999,1787654498,captured,wallet,customer_93@razorpay-demo.com,+919870000093,,Gateway Retry with Different IDs
pay_900747,cust_00124,order_700724,149999,1787589974,captured,card,customer_124@razorpay-demo.com,+919870000124,,Double-Click Issue
pay_902091,cust_00169,order_701396,34999,1787579337,captured,upi,customer_169@razorpay-demo.com,+919870000169,cust169@okaxis,Failed UPI Retry
pay_900566,cust_00174,order_700566,199999,1787716304,captured,upi,customer_174@razorpay-demo.com,+919870000174,cust174@okaxis,legitimate
pay_902176,cust_00056,order_701438,74999,1787626696,captured,upi,customer_56@razorpay-demo.com,+919870000056,cust56@okaxis,Failed UPI Retry
pay_902371,cust_00048,order_701621,12499,1787630448,captured,card,customer_48@razorpay-demo.com,+919870000048,,Multiple Browser Tabs Checkout
pay_901587,cust_00002,order_701144,14999,1787552562,captured,upi,customer_2@razorpay-demo.com,+919870000002,cust2@okaxis,Network Timeout Retry
pay_900030,cust_00161,order_700030,14999,1787548454,captured,upi,customer_161@razorpay-demo.com,+919870000161,cust161@okaxis,legitimate
pay_902414,cust_00017,order_701664,299999,1787530743,captured,wallet,customer_17@razorpay-demo.com,+919870000017,,Multiple Browser Tabs Checkout
pay_902839,cust_00006,order_702089,9999,1787640930,failed,netbanking,customer_6@razorpay-demo.com,+919870000006,,Gateway Retry with Different IDs
pay_900766,cust_00068,order_700733,7499,1787547390,captured,wallet,customer_68@razorpay-demo.com,+919870000068,,Double-Click Issue
pay_900938,cust_00031,order_700819,14999,1787651049,captured,card,customer_31@razorpay-demo.com,+919870000031,,Double-Click Issue
pay_902261,cust_00071,order_701511,4999,1787534912,captured,upi,customer_71@razorpay-demo.com,+919870000071,cust71@okaxis,Multiple Browser Tabs Checkout
pay_901419,cust_00027,order_701060,7499,1787677319,captured,card,customer_27@razorpay-demo.com,+919870000027,,Network Timeout Retry
pay_900189,cust_00131,order_700189,149999,1787605187,captured,netbanking,customer_131@razorpay-demo.com,+919870000131,,legitimate
pay_900171,cust_00074,order_700171,34999,1787616680,captured,card,customer_74@razorpay-demo.com,+919870000074,,legitimate
pay_901300,cust_00015,order_701000,199999,1787626112,captured,upi,customer_15@razorpay-demo.com,+919870000015,cust15@okaxis,Network Timeout Retry
pay_900044,cust_00105,order_700044,12499,1787536378,captured,card,customer_105@razorpay-demo.com,+919870000105,,legitimate
pay_900088,cust_00030,order_700088,24999,1787570461,captured,upi,customer_30@razorpay-demo.com,+919870000030,cust30@okaxis,legitimate
pay_900737,cust_00090,order_700719,49999,1787532968,captured,wallet,customer_90@razorpay-demo.com,+919870000090,,Double-Click Issue
pay_901221,cust_00085,order_700961,149999,1787598647,captured,card,customer_85@razorpay-demo.com,+919870000085,,Network Timeout Retry
pay_900283,cust_00091,order_700283,7499,1787701582,captured,wallet,customer_91@razorpay-demo.com,+919870000091,,legitimate
pay_900355,cust_00021,order_700355,19999,1787581644,captured,netbanking,customer_21@razorpay-demo.com,+919870000021,,legitimate
pay_900686,cust_00158,order_700686,74999,1787655253,captured,upi,customer_158@razorpay-demo.com,+919870000158,cust158@okaxis,legitimate
pay_901413,cust_00093,order_701057,149999,1787586978,captured,wallet,customer_93@razorpay-demo.com,+919870000093,,Network Timeout Retry
pay_900808,cust_00096,order_700754,4999,1787656687,captured,netbanking,customer_96@razorpay-demo.com,+919870000096,,Double-Click Issue
